"file","word_column","variable"
"Allen2014.csv","word_japanese","picture_naming"
"Allen2014.csv","word_japanese","cognate_status"
"Allen2014.csv","word_japanese","aoa_mean_japanese_l1"
"Allen2014.csv","word_japanese","familiar_mean_english_l2"
"Allen2014.csv","word_japanese","concrete_mean_japanese_l1"
"Allen2014.csv","word_japanese","number_trans_l1_l2"
"Allen2014.csv","word_japanese","number_trans_l2_l1"
"Allen2014.csv","word_japanese","number_meaning_l1"
"Allen2014.csv","word_japanese","number_meaning_l2"
"Allen2014.csv","word_japanese","phonological_similarity"
"Allen2014.csv","word_japanese","semantic_similarity"
"Allen2014.csv","word_katakana","picture_naming"
"Allen2014.csv","word_katakana","cognate_status"
"Allen2014.csv","word_katakana","aoa_mean_japanese_l1"
"Allen2014.csv","word_katakana","familiar_mean_english_l2"
"Allen2014.csv","word_katakana","concrete_mean_japanese_l1"
"Allen2014.csv","word_katakana","number_trans_l1_l2"
"Allen2014.csv","word_katakana","number_trans_l2_l1"
"Allen2014.csv","word_katakana","number_meaning_l1"
"Allen2014.csv","word_katakana","number_meaning_l2"
"Allen2014.csv","word_katakana","phonological_similarity"
"Allen2014.csv","word_katakana","semantic_similarity"
"Alonso2015.csv","word_spanish","aoa_mean"
"Alonso2015.csv","word_spanish","aoa_sd"
"Alonso2015.csv","word_spanish","aoa_minimum"
"Alonso2015.csv","word_spanish","aoa_maximum"
"Alonso2015.csv","word_spanish","aoa_zscore"
"Alonso2015.csv","word_spanish","oral_freq_log_mean"
"Alonso2015.csv","word_spanish","written_freq_log_subtlexesp_mean"
"Alonso2015.csv","word_spanish","written_freq_log_lexesp_mean"
"Alonso2015.csv","word_spanish","written_freq_log_espal_mean"
"Alonso2015.csv","word_spanish","lem_cat_espl_maximum"
"Alonso2015.csv","word_spanish","lem_maximum_code"
"Alonso2015.csv","word_spanish","syllables"
"Alonso2016.csv","word_spanish","aoa_mean"
"Alonso2016.csv","word_spanish","aoa_sd"
"Alonso2016.csv","word_spanish","aoa_minimum"
"Alonso2016.csv","word_spanish","aoa_maximum"
"Alonso2016.csv","word_spanish","aoa_n"
"Alonso2016.csv","word_spanish","aoa_zscore"
"Altarriba1999.csv","word_english","concrete_mean"
"Altarriba1999.csv","word_english","context_mean"
"Altarriba1999.csv","word_english","imagine_mean"
"Alvarez2007.csv","word_spanish","aoa_mean"
"Alyahya2015.csv","word_arabic","agreement_mean"
"Alyahya2015.csv","word_arabic","frequency"
"Alyahya2015.csv","word_arabic","imagine_mean"
"Alyahya2015.csv","word_arabic","aoa_mean"
"Alyahya2015.csv","word_arabic","phonemes"
"Alyahya2015.csv","word_arabic","visual_complexity_mean"
"Alyahya2015.csv","word_arabic","frequency_synonym"
"Alyahya2015.csv","word_arabic","imagine_mean_synonym"
"Alyahya2015.csv","word_arabic","aoa_mean_synonym"
"Alyahya2015.csv","word_arabic_synonym","agreement_mean"
"Alyahya2015.csv","word_arabic_synonym","frequency"
"Alyahya2015.csv","word_arabic_synonym","imagine_mean"
"Alyahya2015.csv","word_arabic_synonym","aoa_mean"
"Alyahya2015.csv","word_arabic_synonym","phonemes"
"Alyahya2015.csv","word_arabic_synonym","visual_complexity_mean"
"Alyahya2015.csv","word_arabic_synonym","frequency_synonym"
"Alyahya2015.csv","word_arabic_synonym","imagine_mean_synonym"
"Alyahya2015.csv","word_arabic_synonym","aoa_mean_synonym"
"Amsel2012.csv","word_english","familiar_mean"
"Amsel2012.csv","word_english","pain_mean"
"Amsel2012.csv","word_english","smell_mean"
"Amsel2012.csv","word_english","color_mean"
"Amsel2012.csv","word_english","taste_mean"
"Amsel2012.csv","word_english","sound_mean"
"Amsel2012.csv","word_english","grasp_mean"
"Amsel2012.csv","word_english","motion_mean"
"Amsel2012.csv","word_english","familiar_rt"
"Amsel2012.csv","word_english","pain_rt"
"Amsel2012.csv","word_english","smell_rt"
"Amsel2012.csv","word_english","color_rt"
"Amsel2012.csv","word_english","taste_rt"
"Amsel2012.csv","word_english","sound_rt"
"Amsel2012.csv","word_english","grasp_rt"
"Amsel2012.csv","word_english","motion_rt"
"Amsel2012.csv","word_english","pc1_scores"
"Amsel2012.csv","word_english","pc2_scores"
"Asahara2019.csv","word_index","record_id"
"Asahara2019.csv","word_index","entry_id"
"Asahara2019.csv","word_index","record_type"
"Asahara2019.csv","word_index","semantic_top_id"
"Asahara2019.csv","word_index","semantic_mid_id"
"Asahara2019.csv","word_index","semantic_fine_id"
"Asahara2019.csv","word_index","semantic_label_full"
"Asahara2019.csv","word_index","wlsp_id"
"Asahara2019.csv","word_index","paragraph_id"
"Asahara2019.csv","word_index","subparagraph_id"
"Asahara2019.csv","word_index","reading_kana"
"Asahara2019.csv","word_index","reading_reverse"
"Asahara2019.csv","word_index","familiar_know"
"Asahara2019.csv","word_index","familiar_write"
"Asahara2019.csv","word_index","familiar_read"
"Asahara2019.csv","word_index","familiar_speak"
"Asahara2019.csv","word_index","familiar_listen"
"Asahara2019.csv","word_index","familiar_production"
"Asahara2019.csv","word_index","familiar_reception"
"Asahara2019.csv","word_index","familiar_written"
"Asahara2019.csv","word_index","familiar_spoken"
"Asahara2019.csv","word_index","bias_production_vs_reception"
"Asahara2019.csv","word_index","bias_written_vs_spoken"
"Asahara2019.csv","word_japanese_headword","record_id"
"Asahara2019.csv","word_japanese_headword","entry_id"
"Asahara2019.csv","word_japanese_headword","record_type"
"Asahara2019.csv","word_japanese_headword","semantic_top_id"
"Asahara2019.csv","word_japanese_headword","semantic_mid_id"
"Asahara2019.csv","word_japanese_headword","semantic_fine_id"
"Asahara2019.csv","word_japanese_headword","semantic_label_full"
"Asahara2019.csv","word_japanese_headword","wlsp_id"
"Asahara2019.csv","word_japanese_headword","paragraph_id"
"Asahara2019.csv","word_japanese_headword","subparagraph_id"
"Asahara2019.csv","word_japanese_headword","reading_kana"
"Asahara2019.csv","word_japanese_headword","reading_reverse"
"Asahara2019.csv","word_japanese_headword","familiar_know"
"Asahara2019.csv","word_japanese_headword","familiar_write"
"Asahara2019.csv","word_japanese_headword","familiar_read"
"Asahara2019.csv","word_japanese_headword","familiar_speak"
"Asahara2019.csv","word_japanese_headword","familiar_listen"
"Asahara2019.csv","word_japanese_headword","familiar_production"
"Asahara2019.csv","word_japanese_headword","familiar_reception"
"Asahara2019.csv","word_japanese_headword","familiar_written"
"Asahara2019.csv","word_japanese_headword","familiar_spoken"
"Asahara2019.csv","word_japanese_headword","bias_production_vs_reception"
"Asahara2019.csv","word_japanese_headword","bias_written_vs_spoken"
"Asahara2019.csv","word_japanese","record_id"
"Asahara2019.csv","word_japanese","entry_id"
"Asahara2019.csv","word_japanese","record_type"
"Asahara2019.csv","word_japanese","semantic_top_id"
"Asahara2019.csv","word_japanese","semantic_mid_id"
"Asahara2019.csv","word_japanese","semantic_fine_id"
"Asahara2019.csv","word_japanese","semantic_label_full"
"Asahara2019.csv","word_japanese","wlsp_id"
"Asahara2019.csv","word_japanese","paragraph_id"
"Asahara2019.csv","word_japanese","subparagraph_id"
"Asahara2019.csv","word_japanese","reading_kana"
"Asahara2019.csv","word_japanese","reading_reverse"
"Asahara2019.csv","word_japanese","familiar_know"
"Asahara2019.csv","word_japanese","familiar_write"
"Asahara2019.csv","word_japanese","familiar_read"
"Asahara2019.csv","word_japanese","familiar_speak"
"Asahara2019.csv","word_japanese","familiar_listen"
"Asahara2019.csv","word_japanese","familiar_production"
"Asahara2019.csv","word_japanese","familiar_reception"
"Asahara2019.csv","word_japanese","familiar_written"
"Asahara2019.csv","word_japanese","familiar_spoken"
"Asahara2019.csv","word_japanese","bias_production_vs_reception"
"Asahara2019.csv","word_japanese","bias_written_vs_spoken"
"Bakhtiar2013.csv","word_persian_phonetic","naming_rt"
"Bakhtiar2013.csv","word_persian_phonetic","h_statistic"
"Bakhtiar2013.csv","word_persian_phonetic","name_agreement_proportion"
"Bakhtiar2013.csv","word_persian_phonetic","image_agreement_mean"
"Bakhtiar2013.csv","word_persian_phonetic","familiar_mean"
"Bakhtiar2013.csv","word_persian_phonetic","visualcomplexity_mean"
"Bakhtiar2013.csv","word_persian_phonetic","aoa_mean"
"Bakhtiar2013.csv","word_persian_phonetic","frequency"
"Bakhtiar2013.csv","word_persian_phonetic","imagine_mean"
"Bakhtiar2013.csv","word_persian_phonetic","syllables"
"Bakhtiar2013.csv","word_persian_phonetic","phonemes"
"Bakhtiar2013.csv","word_persian","naming_rt"
"Bakhtiar2013.csv","word_persian","h_statistic"
"Bakhtiar2013.csv","word_persian","name_agreement_proportion"
"Bakhtiar2013.csv","word_persian","image_agreement_mean"
"Bakhtiar2013.csv","word_persian","familiar_mean"
"Bakhtiar2013.csv","word_persian","visualcomplexity_mean"
"Bakhtiar2013.csv","word_persian","aoa_mean"
"Bakhtiar2013.csv","word_persian","frequency"
"Bakhtiar2013.csv","word_persian","imagine_mean"
"Bakhtiar2013.csv","word_persian","syllables"
"Bakhtiar2013.csv","word_persian","phonemes"
"Barbarotto2005.csv","word_italian","aoa_mean_subjective"
"Barbarotto2005.csv","word_italian","aoa_mean_subjective_male"
"Barbarotto2005.csv","word_italian","aoa_mean_subjective_female"
"Barbarotto2005.csv","word_italian","aoa_mean_objective"
"Barbarotto2005.csv","word_italian","aoa_exceed_objective"
"Barbarotto2005.csv","word_italian","aoa_youngest_percent_objective"
"Barbarotto2005.csv","word_italian","aoa_oldest_percent_objective"
"Barbarotto2005.csv","word_italian","aoa_regression_estimate_objective"
"Barca2002.csv","word_italian","aoa_mean"
"Barca2002.csv","word_italian","aoa_sd"
"Barca2002.csv","word_italian","familiar_mean"
"Barca2002.csv","word_italian","familiar_sd"
"Barca2002.csv","word_italian","imagine_mean"
"Barca2002.csv","word_italian","imagine_sd"
"Barca2002.csv","word_italian","concrete_mean"
"Barca2002.csv","word_italian","concrete_sd"
"Barca2002.csv","word_italian","frequency_ilc_adult_written"
"Barca2002.csv","word_italian","frequency_colfis_adult_written"
"Barca2002.csv","word_italian","frequency_totfq_child_written"
"Barca2002.csv","word_italian","frequency_compfq_child_written"
"Barca2002.csv","word_italian","frequency_prodfq_child_written"
"Barca2002.csv","word_italian","frequency_spkfq_adult_spoken"
"Barca2002.csv","word_italian","n"
"Barca2002.csv","word_italian","bigram"
"Barca2002.csv","word_italian","syllables"
"Barca2002.csv","word_italian","length"
"Barca2002.csv","word_italian","phonome_stress"
"Barca2002.csv","word_italian","phoneme_voice"
"Barca2002.csv","word_italian","mann"
"Barca2002.csv","word_italian","voiced"
"Barca2002.csv","word_italian","stop"
"Barca2002.csv","word_italian","nasal"
"Barca2002.csv","word_italian","fricative"
"Barca2002.csv","word_italian","affricate"
"Barca2002.csv","word_italian","liquid"
"Barca2002.csv","word_italian","bilabial"
"Barca2002.csv","word_italian","labiodental"
"Barca2002.csv","word_italian","dental"
"Barca2002.csv","word_italian","alveolar"
"Barca2002.csv","word_italian","palatal"
"Barca2002.csv","word_italian","velar"
"Barca2002.csv","word_italian","vowel"
"Barca2002.csv","word_italian","rt_mean"
"Bellezza1986.csv","word_english","pleasant_mean_male"
"Bellezza1986.csv","word_english","pleasant_mean_female"
"Bellezza1986.csv","word_english","pleasant_mean"
"Bellezza1986.csv","word_english","imagine_mean_male"
"Bellezza1986.csv","word_english","imagine_mean_female"
"Bellezza1986.csv","word_english","imagine_mean"
"Bellezza1986.csv","word_english","frequency_mean_male"
"Bellezza1986.csv","word_english","frequency_mean_female"
"Bellezza1986.csv","word_english","frequency_mean"
"Benjafield1989.csv","word_english","date_entry"
"Benjafield1989.csv","word_english","concrete_mean"
"Benjafield1989.csv","word_english","imagine_mean"
"Benjafield1989.csv","word_english","goodness_mean"
"Benjafield1989.csv","word_english","familiar_mean"
"Benjafield1989.csv","word_english","frequency"
"Bennett2011.csv","word_english","imagine_n"
"Bennett2011.csv","word_english","imagine_mean"
"Bennett2011.csv","word_english","imagine_sd"
"Bennett2011.csv","word_english","boi_n"
"Bennett2011.csv","word_english","boi_mean"
"Bennett2011.csv","word_english","boi_sd"
"Bernabeu2018.csv","word_dutch","category"
"Bernabeu2018.csv","word_dutch","pos"
"Bernabeu2018.csv","word_dutch","inflected_property"
"Bernabeu2018.csv","word_dutch","inflection_category"
"Bernabeu2018.csv","word_dutch","modality"
"Bernabeu2018.csv","word_dutch","perceptual_strength_mean"
"Bernabeu2018.csv","word_dutch","exclusivity_proportion"
"Bernabeu2018.csv","word_dutch","auditory_mean"
"Bernabeu2018.csv","word_dutch","haptic_mean"
"Bernabeu2018.csv","word_dutch","visual_mean"
"Bernabeu2018.csv","word_dutch","auditory_sd"
"Bernabeu2018.csv","word_dutch","haptic_sd"
"Bernabeu2018.csv","word_dutch","visual_sd"
"Bernabeu2018.csv","word_dutch","frequency_lg10CD_SUBTLEXNL"
"Bernabeu2018.csv","word_dutch","frequency_lg10WF_SUBTLEXNL"
"Bernabeu2018.csv","word_dutch","frequency_CELEX_lem"
"Bernabeu2018.csv","word_dutch","inflected_prop_freq_lg10CD_SUBTLEXNL"
"Bernabeu2018.csv","word_dutch","aoa_mean_Brysbaertetal2014"
"Bernabeu2018.csv","word_dutch","concrete)mean_Brysbaertetal2014"
"Bernabeu2018.csv","word_dutch","known_percent_Brysbaertetal2014"
"Bernabeu2018.csv","word_dutch","letters"
"Bernabeu2018.csv","word_dutch","phonemes_DUTCHPOND"
"Bernabeu2018.csv","word_dutch","orthographic_neighbours_DUTCHPOND"
"Bernabeu2018.csv","word_dutch","phonographic_neighbours_DUTCHPOND"
"Berrian1979.csv","word_english","imagine_mean"
"Berrian1979.csv","word_english","imagine_sd"
"Berrian1979.csv","word_english","ease_define_mean"
"Berrian1979.csv","word_english","ease_define_sd"
"Berrian1979.csv","word_english","animate_mean"
"Berrian1979.csv","word_english","animate_sd"
"Berrian1979.csv","word_english","frequency_kf"
"Bestgen2012.csv","word_english","arousal_mean_lsa"
"Bestgen2012.csv","word_english","arousal_mean_norms"
"Bestgen2012.csv","word_english","concrete_mean_lsa"
"Bestgen2012.csv","word_english","concrete_mean_norms"
"Bestgen2012.csv","word_english","dominance_mean_lsa"
"Bestgen2012.csv","word_english","dominance_mean_norms"
"Bestgen2012.csv","word_english","imagine_mean_lsa"
"Bestgen2012.csv","word_english","imagine_mean_norms"
"Bestgen2012.csv","word_english","valence_mean_lsa"
"Bestgen2012.csv","word_english","valence_mean_norms"
"Birchenough2017.csv","word_german","rating_n"
"Birchenough2017.csv","word_german","aoa_mean"
"Birchenough2017.csv","word_german","aoa_sd"
"Birchenough2017.csv","word_german","aoa_minimum"
"Birchenough2017.csv","word_german","aoa_maximum"
"Birchenough2017.csv","word_german","unknown_n"
"Birchenough2017.csv","word_german","aoa_mean_likert"
"Birchenough2017.csv","word_german","aoa_sd_likert"
"Birchenough2017.csv","word_german","aoa_minimum_likert"
"Birchenough2017.csv","word_german","aoa_maximum_likert"
"Bird2001.csv","word_english","pos"
"Bird2001.csv","word_english","aoa_mean"
"Bird2001.csv","word_english","imagine_mean"
"Bird2001.csv","word_english","aoa_mean_mrc"
"Bird2001.csv","word_english","imagine_mean_mrc"
"Bird2001.csv","word_english","frequency"
"Bogunovic2023.csv","word_equivalent","valence_mean"
"Bogunovic2023.csv","word_equivalent","valence_sd"
"Bogunovic2023.csv","word_equivalent","valence_unknown"
"Bogunovic2023.csv","word_equivalent","valence_n"
"Bogunovic2023.csv","word_equivalent","arousal_mean"
"Bogunovic2023.csv","word_equivalent","arousal_sd"
"Bogunovic2023.csv","word_equivalent","arousal_unknown"
"Bogunovic2023.csv","word_equivalent","arousal_n"
"Bogunovic2023.csv","word_equivalent","familiar_mean"
"Bogunovic2023.csv","word_equivalent","familiar_sd"
"Bogunovic2023.csv","word_equivalent","familiar_unknown"
"Bogunovic2023.csv","word_equivalent","familiar_n"
"Bogunovic2023.csv","word_equivalent","concrete_mean"
"Bogunovic2023.csv","word_equivalent","concrete_sd"
"Bogunovic2023.csv","word_equivalent","concrete_unknown"
"Bogunovic2023.csv","word_equivalent","concrete_n"
"Bogunovic2023.csv","word_croatian","valence_mean"
"Bogunovic2023.csv","word_croatian","valence_sd"
"Bogunovic2023.csv","word_croatian","valence_unknown"
"Bogunovic2023.csv","word_croatian","valence_n"
"Bogunovic2023.csv","word_croatian","arousal_mean"
"Bogunovic2023.csv","word_croatian","arousal_sd"
"Bogunovic2023.csv","word_croatian","arousal_unknown"
"Bogunovic2023.csv","word_croatian","arousal_n"
"Bogunovic2023.csv","word_croatian","familiar_mean"
"Bogunovic2023.csv","word_croatian","familiar_sd"
"Bogunovic2023.csv","word_croatian","familiar_unknown"
"Bogunovic2023.csv","word_croatian","familiar_n"
"Bogunovic2023.csv","word_croatian","concrete_mean"
"Bogunovic2023.csv","word_croatian","concrete_sd"
"Bogunovic2023.csv","word_croatian","concrete_unknown"
"Bogunovic2023.csv","word_croatian","concrete_n"
"Bonin2003.csv","word_french","semantic_category"
"Bonin2003.csv","word_french","rt_mean_naming"
"Bonin2003.csv","word_french","name_agreement_h"
"Bonin2003.csv","word_french","name_agreement_p"
"Bonin2003.csv","word_french","image_agreement_mean"
"Bonin2003.csv","word_french","image_agreement_sd"
"Bonin2003.csv","word_french","familiar_mean"
"Bonin2003.csv","word_french","familiar_sd"
"Bonin2003.csv","word_french","visualcomplexity_mean"
"Bonin2003.csv","word_french","visual_complexity_sd"
"Bonin2003.csv","word_french","image_variability_mean"
"Bonin2003.csv","word_french","image_variability_sd"
"Bonin2003.csv","word_french","aoa_mean"
"Bonin2003.csv","word_french","aoa_sd"
"Bonin2003.csv","word_french","frequency_brulex"
"Bonin2003.csv","word_french","frequency_frontex"
"Bonin2003.csv","word_french","number_of_modal_names"
"Bonin2003.csv","word_french","dont_know"
"Bonin2003.csv","word_french","dko"
"Bonin2003.csv","word_french","total"
"Bonin2003.csv","word_french","nondominance_names"
"Bonin2003.csv","word_french_disambiguate","semantic_category"
"Bonin2003.csv","word_french_disambiguate","rt_mean_naming"
"Bonin2003.csv","word_french_disambiguate","name_agreement_h"
"Bonin2003.csv","word_french_disambiguate","name_agreement_p"
"Bonin2003.csv","word_french_disambiguate","image_agreement_mean"
"Bonin2003.csv","word_french_disambiguate","image_agreement_sd"
"Bonin2003.csv","word_french_disambiguate","familiar_mean"
"Bonin2003.csv","word_french_disambiguate","familiar_sd"
"Bonin2003.csv","word_french_disambiguate","visualcomplexity_mean"
"Bonin2003.csv","word_french_disambiguate","visual_complexity_sd"
"Bonin2003.csv","word_french_disambiguate","image_variability_mean"
"Bonin2003.csv","word_french_disambiguate","image_variability_sd"
"Bonin2003.csv","word_french_disambiguate","aoa_mean"
"Bonin2003.csv","word_french_disambiguate","aoa_sd"
"Bonin2003.csv","word_french_disambiguate","frequency_brulex"
"Bonin2003.csv","word_french_disambiguate","frequency_frontex"
"Bonin2003.csv","word_french_disambiguate","number_of_modal_names"
"Bonin2003.csv","word_french_disambiguate","dont_know"
"Bonin2003.csv","word_french_disambiguate","dko"
"Bonin2003.csv","word_french_disambiguate","total"
"Bonin2003.csv","word_french_disambiguate","nondominance_names"
"Bonin2013.csv","word_russian","frequency_subjective"
"Bonin2013.csv","word_russian","image_variability_mean"
"Bonin2013.csv","word_russian","boi_mean"
"Bonin2013.csv","word_russian","naming_rt"
"Bonin2013.csv","word_russian","recognition_rt"
"Bonin2013a.csv","word_french","valence_mean"
"Bonin2013a.csv","word_french","valence_sd"
"Bonin2013a.csv","word_french","arousal_mean"
"Bonin2013a.csv","word_french","arousal_sd"
"Bonin2013a.csv","word_french","context_mean"
"Bonin2013a.csv","word_french","context_sd"
"Bonin2013a.csv","word_french","concrete_mean"
"Bonin2013a.csv","word_french","concrete_sd"
"Bonin2015.csv","word_english_acronym","aoa_mean"
"Bonin2015.csv","word_english_acronym","frequency_mean_subjective"
"Bonin2015.csv","word_english_acronym","imagine_mean"
"Bonin2015.csv","word_english_acronym","length"
"Bonin2015.csv","word_english_acronym","phonemes"
"Bonin2015.csv","word_english_acronym","syllables"
"Bonin2015.csv","word_english_acronym","neighbors_n"
"Bonin2015.csv","word_english_acronym","frequency_objective"
"Bonin2015.csv","word_english_acronym","frequency_mean_bigram"
"Bonin2015.csv","word_english_acronym","type_of_acronyms"
"Bonin2015.csv","word_english_acronym","voiced_feature"
"Bonin2015.csv","word_english_acronym","rt_mean"
"Bonin2015a.csv","word_french","sensory_mean"
"Bonin2015a.csv","word_french","sensory_sd"
"Bonin2021.csv","word_french","aoa_mean"
"Bonin2021.csv","word_french","aoa_sd"
"Bonin2021.csv","word_french","familiar_mean"
"Bonin2021.csv","word_french","familiar_sd"
"Bonin2021.csv","word_french","imagine_mean"
"Bonin2021.csv","word_french","imagine_sd"
"Boukadi2016.csv","word_arabic_intended","name_agreement_mean"
"Boukadi2016.csv","word_arabic_intended","name_agreement_proportion"
"Boukadi2016.csv","word_arabic_intended","familiar_mean"
"Boukadi2016.csv","word_arabic_intended","familiar_sd"
"Boukadi2016.csv","word_arabic_intended","frequency_mean"
"Boukadi2016.csv","word_arabic_intended","frequency_sd"
"Boukadi2016.csv","word_arabic_intended","imagine_mean"
"Boukadi2016.csv","word_arabic_intended","imagine_sd"
"Boukadi2016.csv","word_arabic_intended","phonemes"
"Boukadi2016.csv","word_arabic_intended","syllables"
"Boukadi2016.csv","word_arabic_modal","name_agreement_mean"
"Boukadi2016.csv","word_arabic_modal","name_agreement_proportion"
"Boukadi2016.csv","word_arabic_modal","familiar_mean"
"Boukadi2016.csv","word_arabic_modal","familiar_sd"
"Boukadi2016.csv","word_arabic_modal","frequency_mean"
"Boukadi2016.csv","word_arabic_modal","frequency_sd"
"Boukadi2016.csv","word_arabic_modal","imagine_mean"
"Boukadi2016.csv","word_arabic_modal","imagine_sd"
"Boukadi2016.csv","word_arabic_modal","phonemes"
"Boukadi2016.csv","word_arabic_modal","syllables"
"Bradley1999.csv","word_english","valence_mean"
"Bradley1999.csv","word_english","valence_sd"
"Bradley1999.csv","word_english","arousal_mean"
"Bradley1999.csv","word_english","arousal_sd"
"Bradley1999.csv","word_english","dominance_mean"
"Bradley1999.csv","word_english","dominance_sd"
"Bradley1999.csv","word_english","frequency"
"Bradley1999.csv","word_english","valence_mean_male"
"Bradley1999.csv","word_english","valence_sd_male"
"Bradley1999.csv","word_english","arousal_mean_male"
"Bradley1999.csv","word_english","arousal_sd_male"
"Bradley1999.csv","word_english","dominance_mean_male"
"Bradley1999.csv","word_english","dominance_sd_male"
"Bradley1999.csv","word_english","valence_mean_female"
"Bradley1999.csv","word_english","valence_sd_female"
"Bradley1999.csv","word_english","arousal_mean_female"
"Bradley1999.csv","word_english","arousal_sd_female"
"Bradley1999.csv","word_english","dominance_mean_female"
"Bradley1999.csv","word_english","dominance_sd_female"
"Briesemeister2011.csv","word_german","happiness_mean"
"Briesemeister2011.csv","word_german","happiness_sd"
"Briesemeister2011.csv","word_german","anger_mean"
"Briesemeister2011.csv","word_german","anger_sd"
"Briesemeister2011.csv","word_german","sad_mean"
"Briesemeister2011.csv","word_german","sad_sd"
"Briesemeister2011.csv","word_german","fear_mean"
"Briesemeister2011.csv","word_german","fear_sd"
"Briesemeister2011.csv","word_german","disgust_mean"
"Briesemeister2011.csv","word_german","disgust_sd"
"Briesemeister2011.csv","word_german","basic_emo_cat_conservative"
"Briesemeister2011.csv","word_german","basic_emo_cat_liberal"
"Brown1969.csv","word_english","goodness_mean"
"Brown1969.csv","word_english","pleasantness_mean"
"Brown1969.csv","word_english","emotionality_mean"
"Brown1969.csv","word_english","concrete_mean"
"Brown1969.csv","word_english","associative_difficulty_mean"
"Brysbaert2014.csv","word_english","bigram"
"Brysbaert2014.csv","word_english","concrete_mean"
"Brysbaert2014.csv","word_english","concrete_sd"
"Brysbaert2014.csv","word_english","unknown_n"
"Brysbaert2014.csv","word_english","total_n"
"Brysbaert2014.csv","word_english","known_proportion"
"Brysbaert2014.csv","word_english","frequency_subtlex"
"Brysbaert2014a.csv","word_dutch","concrete_list"
"Brysbaert2014a.csv","word_dutch","concrete_mean"
"Brysbaert2014a.csv","word_dutch","concrete_sd"
"Brysbaert2014a.csv","word_dutch","concrete_ratings_n"
"Brysbaert2014a.csv","word_dutch","concrete_unknown_response_n"
"Brysbaert2014a.csv","word_dutch","concrete_sample_n"
"Brysbaert2014a.csv","word_dutch","aoa_list"
"Brysbaert2014a.csv","word_dutch","aoa_sample_n"
"Brysbaert2014a.csv","word_dutch","aoa_known_prob"
"Brysbaert2014a.csv","word_dutch","aoa_mean"
"Brysbaert2014a.csv","word_dutch","aoa_sd"
"Brysbaert2017_2.csv","word_english","frequency_pm"
"Brysbaert2017_2.csv","word_english","pos_dominance"
"Brysbaert2017_2.csv","word_english","length"
"Brysbaert2017_2.csv","word_english","phonemes"
"Brysbaert2017_2.csv","word_english","syllables"
"Brysbaert2017_2.csv","word_english","lemma"
"Brysbaert2017_2.csv","word_english","aoa_mean_kuperman"
"Brysbaert2017_2.csv","word_english","percent_unknown_kuperman"
"Brysbaert2017_2.csv","word_english","aoa_mean_kuperman_lemma"
"Brysbaert2017_2.csv","word_english","percent_unknown_kuperman_lemma"
"Brysbaert2017_2.csv","word_english","aoa_mean_bird_lemma"
"Brysbaert2017_2.csv","word_english","aoa_mean_bristol_lemma"
"Brysbaert2017_2.csv","word_english","aoa_mean_cort_lemma"
"Brysbaert2017_2.csv","word_english","aoa_mean_schock"
